profile_id,snap_ratio,tracking_consistency,rotation_smoothness,cps,distance,label,description
profile-00000,0,0,071,0,011,4,1,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04276,0,692,0,419,0,015,13,2,3,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04277,0,709,0,442,0,044,20,3,6,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04278,0,726,0,465,0,073,4,4,9,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04279,0,743,0,488,0,102,11,6,2,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04280,0,76,0,511,0,131,18,1,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04281,0,777,0,534,0,16,25,2,3,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04282,0,794,0,557,0,189,9,3,6,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04283,0,811,0,58,0,218,16,4,9,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04284,0,828,0,603,0,247,23,6,2,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04285,0,845,0,626,0,276,7,1,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04286,0,862,0,649,0,305,14,2,3,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04287,0,879,0,672,0,334,21,3,6,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04288,0,896,0,695,0,363,5,4,9,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04289,0,913,0,718,0,392,12,6,2,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04290,0,93,0,741,0,421,19,1,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04291,0,947,0,764,0,45,26,2,3,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04292,0,964,0,787,0,479,10,3,6,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04293,0,981,0,81,0,508,17,4,9,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04294,0,998,0,833,0,537,24,6,2,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04295,0,015,0,856,0,566,8,1,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04296,0,032,0,879,0,595,15,2,3,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04297,0,049,0,902,0,624,22,3,6,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04298,0,066,0,925,0,653,6,4,9,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04299,0,083,0,948,0,682,13,6,2,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04300,0,1,0,971,0,711,20,1,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04301,0,117,0,994,0,74,4,2,3,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04302,0,134,0,017,0,769,11,3,6,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04303,0,151,0,04,0,798,18,4,9,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04304,0,168,0,063,0,827,25,6,2,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04305,0,185,0,086,0,856,9,1,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04306,0,202,0,109,0,885,16,2,3,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04307,0,219,0,132,0,914,23,3,6,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04308,0,236,0,155,0,943,7,4,9,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04309,0,253,0,178,0,972,14,6,2,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04310,0,27,0,201,0,001,21,1,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04311,0,287,0,224,0,03,5,2,3,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04312,0,304,0,247,0,059,12,3,6,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04313,0,321,0,27,0,088,19,4,9,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04314,0,338,0,293,0,117,26,6,2,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04315,0,355,0,316,0,146,10,1,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04316,0,372,0,339,0,175,17,2,3,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04317,0,389,0,362,0,204,24,3,6,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04318,0,406,0,385,0,233,8,4,9,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04319,0,423,0,408,0,262,15,6,2,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04320,0,44,0,431,0,291,22,1,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04321,0,457,0,454,0,32,6,2,3,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04322,0,474,0,477,0,349,13,3,6,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04323,0,491,0,5,0,378,20,4,9,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04324,0,508,0,523,0,407,4,6,2,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04325,0,525,0,546,0,436,11,1,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04326,0,542,0,569,0,465,18,2,3,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04327,0,559,0,592,0,494,25,3,6,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04328,0,576,0,615,0,523,9,4,9,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04329,0,593,0,638,0,552,16,6,2,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04330,0,61,0,661,0,581,23,1,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04331,0,627,0,684,0,61,7,2,3,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04332,0,644,0,707,0,639,14,3,6,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04333,0,661,0,73,0,668,21,4,9,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04334,0,678,0,753,0,697,5,6,2,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04335,0,695,0,776,0,726,12,1,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04336,0,712,0,799,0,755,19,2,3,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04337,0,729,0,822,0,784,26,3,6,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04338,0,746,0,845,0,813,10,4,9,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04339,0,763,0,868,0,842,17,6,2,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04340,0,78,0,891,0,871,24,1,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04341,0,797,0,914,0,9,8,2,3,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04342,0,814,0,937,0,929,15,3,6,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04343,0,831,0,96,0,958,22,4,9,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04344,0,848,0,983,0,987,6,6,2,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04345,0,865,0,006,0,016,13,1,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04346,0,882,0,029,0,045,20,2,3,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04347,0,899,0,052,0,074,4,3,6,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04348,0,916,0,075,0,103,11,4,9,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04349,0,933,0,098,0,132,18,6,2,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04350,0,95,0,121,0,161,25,1,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04351,0,967,0,144,0,19,9,2,3,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04352,0,984,0,167,0,219,16,3,6,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04353,0,001,0,19,0,248,23,4,9,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04354,0,018,0,213,0,277,7,6,2,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04355,0,035,0,236,0,306,14,1,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04356,0,052,0,259,0,335,21,2,3,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04357,0,069,0,282,0,364,5,3,6,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04358,0,086,0,305,0,393,12,4,9,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04359,0,103,0,328,0,422,19,6,2,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04360,0,12,0,351,0,451,26,1,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04361,0,137,0,374,0,48,10,2,3,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04362,0,154,0,397,0,509,17,3,6,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04363,0,171,0,42,0,538,24,4,9,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04364,0,188,0,443,0,567,8,6,2,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04365,0,205,0,466,0,596,15,1,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04366,0,222,0,489,0,625,22,2,3,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04367,0,239,0,512,0,654,6,3,6,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04368,0,256,0,535,0,683,13,4,9,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04369,0,273,0,558,0,712,20,6,2,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04370,0,29,0,581,0,741,4,1,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04371,0,307,0,604,0,77,11,2,3,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04372,0,324,0,627,0,799,18,3,6,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04373,0,341,0,65,0,828,25,4,9,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04374,0,358,0,673,0,857,9,6,2,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04375,0,375,0,696,0,886,16,1,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04376,0,392,0,719,0,915,23,2,3,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04377,0,409,0,742,0,944,7,3,6,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04378,0,426,0,765,0,973,14,4,9,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04379,0,443,0,788,0,002,21,6,2,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04380,0,46,0,811,0,031,5,1,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04381,0,477,0,834,0,06,12,2,3,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04382,0,494,0,857,0,089,19,3,6,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04383,0,511,0,88,0,118,26,4,9,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04384,0,528,0,903,0,147,10,6,2,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04385,0,545,0,926,0,176,17,1,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04386,0,562,0,949,0,205,24,2,3,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04387,0,579,0,972,0,234,8,3,6,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04388,0,596,0,995,0,263,15,4,9,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04389,0,613,0,018,0,292,22,6,2,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04390,0,63,0,041,0,321,6,1,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04391,0,647,0,064,0,35,13,2,3,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04392,0,664,0,087,0,379,20,3,6,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04393,0,681,0,11,0,408,4,4,9,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04394,0,698,0,133,0,437,11,6,2,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04395,0,715,0,156,0,466,18,1,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04396,0,732,0,179,0,495,25,2,3,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04397,0,749,0,202,0,524,9,3,6,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04398,0,766,0,225,0,553,16,4,9,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04399,0,783,0,248,0,582,23,6,2,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04400,0,8,0,271,0,611,7,1,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04401,0,817,0,294,0,64,14,2,3,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04402,0,834,0,317,0,669,21,3,6,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04403,0,851,0,34,0,698,5,4,9,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04404,0,868,0,363,0,727,12,6,2,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04405,0,885,0,386,0,756,19,1,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04406,0,902,0,409,0,785,26,2,3,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04407,0,919,0,432,0,814,10,3,6,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04408,0,936,0,455,0,843,17,4,9,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04409,0,953,0,478,0,872,24,6,2,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04410,0,97,0,501,0,901,8,1,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04411,0,987,0,524,0,93,15,2,3,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04412,0,004,0,547,0,959,22,3,6,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04413,0,021,0,57,0,988,6,4,9,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04414,0,038,0,593,0,017,13,6,2,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04415,0,055,0,616,0,046,20,1,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04416,0,072,0,639,0,075,4,2,3,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04417,0,089,0,662,0,104,11,3,6,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04418,0,106,0,685,0,133,18,4,9,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04419,0,123,0,708,0,162,25,6,2,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04420,0,14,0,731,0,191,9,1,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04421,0,157,0,754,0,22,16,2,3,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04422,0,174,0,777,0,249,23,3,6,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04423,0,191,0,8,0,278,7,4,9,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04424,0,208,0,823,0,307,14,6,2,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04425,0,225,0,846,0,336,21,1,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04426,0,242,0,869,0,365,5,2,3,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04427,0,259,0,892,0,394,12,3,6,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04428,0,276,0,915,0,423,19,4,9,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04429,0,293,0,938,0,452,26,6,2,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04430,0,31,0,961,0,481,10,1,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04431,0,327,0,984,0,51,17,2,3,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04432,0,344,0,007,0,539,24,3,6,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04433,0,361,0,03,0,568,8,4,9,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04434,0,378,0,053,0,597,15,6,2,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04435,0,395,0,076,0,626,22,1,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04436,0,412,0,099,0,655,6,2,3,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04437,0,429,0,122,0,684,13,3,6,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04438,0,446,0,145,0,713,20,4,9,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04439,0,463,0,168,0,742,4,6,2,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04440,0,48,0,191,0,771,11,1,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04441,0,497,0,214,0,8,18,2,3,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04442,0,514,0,237,0,829,25,3,6,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04443,0,531,0,26,0,858,9,4,9,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04444,0,548,0,283,0,887,16,6,2,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04445,0,565,0,306,0,916,23,1,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04446,0,582,0,329,0,945,7,2,3,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04447,0,599,0,352,0,974,14,3,6,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04448,0,616,0,375,0,003,21,4,9,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04449,0,633,0,398,0,032,5,6,2,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04450,0,65,0,421,0,061,12,1,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04451,0,667,0,444,0,09,19,2,3,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04452,0,684,0,467,0,119,26,3,6,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04453,0,701,0,49,0,148,10,4,9,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04454,0,718,0,513,0,177,17,6,2,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04455,0,735,0,536,0,206,24,1,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04456,0,752,0,559,0,235,8,2,3,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04457,0,769,0,582,0,264,15,3,6,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04458,0,786,0,605,0,293,22,4,9,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04459,0,803,0,628,0,322,6,6,2,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04460,0,82,0,651,0,351,13,1,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04461,0,837,0,674,0,38,20,2,3,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04462,0,854,0,697,0,409,4,3,6,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04463,0,871,0,72,0,438,11,4,9,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04464,0,888,0,743,0,467,18,6,2,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04465,0,905,0,766,0,496,25,1,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04466,0,922,0,789,0,525,9,2,3,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04467,0,939,0,812,0,554,16,3,6,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04468,0,956,0,835,0,583,23,4,9,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04469,0,973,0,858,0,612,7,6,2,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04470,0,99,0,881,0,641,14,1,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04471,0,007,0,904,0,67,21,2,3,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04472,0,024,0,927,0,699,5,3,6,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04473,0,041,0,95,0,728,12,4,9,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04474,0,058,0,973,0,757,19,6,2,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04475,0,075,0,996,0,786,26,1,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04476,0,092,0,019,0,815,10,2,3,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04477,0,109,0,042,0,844,17,3,6,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04478,0,126,0,065,0,873,24,4,9,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04479,0,143,0,088,0,902,8,6,2,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04480,0,16,0,111,0,931,15,1,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04481,0,177,0,134,0,96,22,2,3,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04482,0,194,0,157,0,989,6,3,6,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04483,0,211,0,18,0,018,13,4,9,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04484,0,228,0,203,0,047,20,6,2,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04485,0,245,0,226,0,076,4,1,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04486,0,262,0,249,0,105,11,2,3,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04487,0,279,0,272,0,134,18,3,6,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04488,0,296,0,295,0,163,25,4,9,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04489,0,313,0,318,0,192,9,6,2,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04490,0,33,0,341,0,221,16,1,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04491,0,347,0,364,0,25,23,2,3,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04492,0,364,0,387,0,279,7,3,6,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04493,0,381,0,41,0,308,14,4,9,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04494,0,398,0,433,0,337,21,6,2,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04495,0,415,0,456,0,366,5,1,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04496,0,432,0,479,0,395,12,2,3,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04497,0,449,0,502,0,424,19,3,6,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04498,0,466,0,525,0,453,26,4,9,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04499,0,483,0,548,0,482,10,6,2,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04500,0,5,0,571,0,511,17,1,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04501,0,517,0,594,0,54,24,2,3,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04502,0,534,0,617,0,569,8,3,6,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04503,0,551,0,64,0,598,15,4,9,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04504,0,568,0,663,0,627,22,6,2,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04505,0,585,0,686,0,656,6,1,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04506,0,602,0,709,0,685,13,2,3,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04507,0,619,0,732,0,714,20,3,6,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04508,0,636,0,755,0,743,4,4,9,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04509,0,653,0,778,0,772,11,6,2,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04510,0,67,0,801,0,801,18,1,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04511,0,687,0,824,0,83,25,2,3,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04512,0,704,0,847,0,859,9,3,6,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04513,0,721,0,87,0,888,16,4,9,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04514,0,738,0,893,0,917,23,6,2,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04515,0,755,0,916,0,946,7,1,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04516,0,772,0,939,0,975,14,2,3,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04517,0,789,0,962,0,004,21,3,6,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04518,0,806,0,985,0,033,5,4,9,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04519,0,823,0,008,0,062,12,6,2,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04520,0,84,0,031,0,091,19,1,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04521,0,857,0,054,0,12,26,2,3,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04522,0,874,0,077,0,149,10,3,6,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04523,0,891,0,1,0,178,17,4,9,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04524,0,908,0,123,0,207,24,6,2,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04525,0,925,0,146,0,236,8,1,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04526,0,942,0,169,0,265,15,2,3,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04527,0,959,0,192,0,294,22,3,6,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04528,0,976,0,215,0,323,6,4,9,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04529,0,993,0,238,0,352,13,6,2,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04530,0,01,0,261,0,381,20,1,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04531,0,027,0,284,0,41,4,2,3,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04532,0,044,0,307,0,439,11,3,6,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04533,0,061,0,33,0,468,18,4,9,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04534,0,078,0,353,0,497,25,6,2,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04535,0,095,0,376,0,526,9,1,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04536,0,112,0,399,0,555,16,2,3,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04537,0,129,0,422,0,584,23,3,6,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04538,0,146,0,445,0,613,7,4,9,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04539,0,163,0,468,0,642,14,6,2,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
profile-04540,0,18,0,491,0,671,21,1,cheat_like,high lock consistency with accelerated correction and combat pressure signature
profile-04541,0,197,0,514,0,7,5,2,3,legit_like,organic mouse movement with humanized correction variance and natural combat pacing
